file,top_folder,campaign,file_type,metric,mean,median,min,max,n
outputs/generated/mol2mol/high_similarity/plain/mol2mol_high_similarity_plain_generated_scored.xlsx,mol2mol,mol2mol/high_similarity/plain,scored,pred_pic50,5.096501943318751,4.883273866939135,4.663217944070297,5.930681627731929,13
outputs/generated/mol2mol/high_similarity/reinforcement_learning/mol2mol_high_similarity_rl_generated_optimal.xlsx,mol2mol,mol2mol/high_similarity/reinforcement_learning,optimal,pred_ic50_um,1.640543443845488,1.640543443845488,1.640543443845488,1.640543443845488,1
outputs/generated/mol2mol/high_similarity/reinforcement_learning/mol2mol_high_similarity_rl_generated_optimal.xlsx,mol2mol,mol2mol/high_similarity/reinforcement_learning,optimal,pred_pic50,5.78501226441079,5.78501226441079,5.78501226441079,5.78501226441079,1
outputs/generated/mol2mol/high_similarity/reinforcement_learning/mol2mol_high_similarity_rl_generated_scored.xlsx,mol2mol,mol2mol/high_similarity/reinforcement_learning,scored,pred_ic50_um,12.370246657868073,14.10890831053871,0.7802565878921075,26.08349008453082,13
outputs/generated/mol2mol/high_similarity/reinforcement_learning/mol2mol_high_similarity_rl_generated_scored.xlsx,mol2mol,mol2mol/high_similarity/reinforcement_learning,scored,pred_pic50,5.054240538675557,4.850506588871523,4.583634298559621,6.107762555795457,13
outputs/generated/mol2mol/medium_similarity/curriculum_learning/mol2mol_medium_similarity_cl_generated_scored.xlsx,mol2mol,mol2mol/medium_similarity/curriculum_learning,scored,pred_ic50_um,10.030582346459868,7.935486544842275,2.114149006630714,28.07225713358459,13
outputs/generated/mol2mol/medium_similarity/curriculum_learning/mol2mol_medium_similarity_cl_generated_scored.xlsx,mol2mol,mol2mol/medium_similarity/curriculum_learning,scored,pred_pic50,5.092957009414197,5.100426440394668,4.55172266676524,5.674864406585389,13
outputs/generated/mol2mol/medium_similarity/plain/mol2mol_medium_similarity_plain_generated_scored.xlsx,mol2mol,mol2mol/medium_similarity/plain,scored,pred_ic50_um,10.030582346459868,7.935486544842275,2.114149006630714,28.07225713358459,13
outputs/generated/mol2mol/medium_similarity/plain/mol2mol_medium_similarity_plain_generated_scored.xlsx,mol2mol,mol2mol/medium_similarity/plain,scored,pred_pic50,5.092957009414197,5.100426440394668,4.55172266676524,5.674864406585389,13
outputs/generated/mol2mol/medium_similarity/reinforcement_learning/mol2mol_medium_similarity_rl_generated_scored.xlsx,mol2mol,mol2mol/medium_similarity/reinforcement_learning,scored,pred_ic50_um,9.788228984931395,7.935486544842272,3.537007023990165,23.96254956313745,13
